timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/12 02:12:42.476, 5, 1, 0, 210, 405, 22.03, 35, 0x0000000000000001
2026/09/12 02:12:42.976, 0, 1, 0, 210, 405, 22.27, 35, 0x0000000000000001
2026/09/12 02:12:42.976, 1, 22384, 13, 1935, 9501, 228.50, 54, 0x0000000000000004
2026/09/12 02:12:42.977, 2, 1, 0, 210, 405, 21.52, 35, 0x0000000000000001
2026/09/12 02:12:42.977, 3, 14884, 94, 1605, 9501, 277.56, 74, 0x0000000000000004
2026/09/12 02:12:42.977, 4, 1, 0, 210, 405, 24.54, 36, 0x0000000000000001
2026/09/12 02:12:42.977, 5, 1, 0, 210, 405, 21.98, 35, 0x0000000000000001
2026/09/12 02:12:43.478, 0, 1, 0, 210, 405, 22.27, 35, 0x0000000000000001
2026/09/12 02:12:43.478, 1, 22620, 70, 1590, 9501, 222.01, 57, 0x0000000000000004
2026/09/12 02:12:43.478, 2, 1, 0, 210, 405, 21.52, 35, 0x0000000000000001
2026/09/12 02:12:43.478, 3, 14886, 91, 1650, 9501, 279.88, 75, 0x0000000000000004
2026/09/12 02:12:43.478, 4, 1, 0, 210, 405, 24.54, 36, 0x0000000000000001
2026/09/12 02:12:43.479, 5, 1, 0, 210, 405, 21.98, 35, 0x0000000000000001
2026/09/12 02:12:43.979, 0, 1, 0, 210, 405, 22.10, 35, 0x0000000000000001
2026/09/12 02:12:43.979, 1, 22620, 0, 1935, 9501, 185.36, 52, 0x0000000000000000
2026/09/12 02:12:43.979, 2, 1, 0, 210, 405, 21.30, 35, 0x0000000000000001
2026/09/12 02:12:43.979, 3, 15176, 100, 1530, 9501, 267.98, 77, 0x0000000000000004
2026/09/12 02:12:43.979, 4, 1, 0, 210, 405, 24.50, 36, 0x0000000000000001
2026/09/12 02:12:43.979, 5, 1, 0, 210, 405, 21.84, 35, 0x0000000000000001
2026/09/12 02:12:44.480, 0, 1, 0, 210, 405, 22.10, 35, 0x0000000000000001
2026/09/12 02:12:44.480, 1, 22620, 0, 1935, 9501, 154.98, 52, 0x0000000000000000
2026/09/12 02:12:44.480, 2, 1, 0, 210, 405, 21.30, 35, 0x0000000000000001
2026/09/12 02:12:44.480, 3, 15176, 97, 1515, 9501, 267.71, 74, 0x0000000000000020
2026/09/12 02:12:44.481, 4, 1, 0, 210, 405, 24.50, 36, 0x0000000000000001
2026/09/12 02:12:44.481, 5, 1, 0, 210, 405, 21.84, 35, 0x0000000000000001
2026/09/12 02:12:44.981, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:44.981, 1, 22620, 0, 1935, 9501, 139.42, 51, 0x0000000000000000
2026/09/12 02:12:44.982, 2, 1, 0, 210, 405, 21.23, 35, 0x0000000000000001
2026/09/12 02:12:44.982, 3, 15176, 96, 1575, 9501, 276.05, 74, 0x0000000000000020
2026/09/12 02:12:44.982, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:12:44.982, 5, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:45.483, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:45.483, 1, 22620, 0, 1935, 9501, 139.42, 51, 0x0000000000000000
2026/09/12 02:12:45.483, 2, 1, 0, 210, 405, 21.23, 35, 0x0000000000000001
2026/09/12 02:12:45.483, 3, 15176, 97, 1530, 9501, 277.20, 74, 0x0000000000000004
2026/09/12 02:12:45.483, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:12:45.484, 5, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:45.984, 0, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:45.984, 1, 22620, 0, 1695, 9501, 129.72, 50, 0x0000000000000000
2026/09/12 02:12:45.984, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:45.985, 3, 14878, 15, 1665, 9501, 262.50, 73, 0x0000000000000024
2026/09/12 02:12:45.985, 4, 1, 0, 210, 405, 24.40, 36, 0x0000000000000001
2026/09/12 02:12:45.985, 5, 1, 0, 210, 405, 22.53, 35, 0x0000000000000001
2026/09/12 02:12:46.485, 0, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:46.486, 1, 22620, 0, 1695, 9501, 129.72, 50, 0x0000000000000000
2026/09/12 02:12:46.486, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:46.486, 3, 14880, 89, 1665, 9501, 265.45, 74, 0x0000000000000004
2026/09/12 02:12:46.486, 4, 1, 0, 210, 405, 24.40, 36, 0x0000000000000001
2026/09/12 02:12:46.486, 5, 1, 0, 210, 405, 22.53, 35, 0x0000000000000001
2026/09/12 02:12:46.987, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:46.987, 1, 22620, 0, 1695, 9501, 119.41, 50, 0x0000000000000000
2026/09/12 02:12:46.987, 2, 1, 0, 210, 405, 21.33, 35, 0x0000000000000001
2026/09/12 02:12:46.987, 3, 14882, 95, 1620, 9501, 273.38, 73, 0x0000000000000004
2026/09/12 02:12:46.987, 4, 1, 0, 210, 405, 24.37, 36, 0x0000000000000001
2026/09/12 02:12:46.988, 5, 1, 0, 210, 405, 22.36, 35, 0x0000000000000001
2026/09/12 02:12:47.488, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:47.488, 1, 22620, 0, 1695, 9501, 119.41, 50, 0x0000000000000000
2026/09/12 02:12:47.489, 2, 1, 0, 210, 405, 21.33, 35, 0x0000000000000001
2026/09/12 02:12:47.489, 3, 14882, 92, 1665, 9501, 279.92, 75, 0x0000000000000004
2026/09/12 02:12:47.489, 4, 1, 0, 210, 405, 24.37, 36, 0x0000000000000001
2026/09/12 02:12:47.489, 5, 1, 0, 210, 405, 22.36, 35, 0x0000000000000001
2026/09/12 02:12:47.989, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:47.990, 1, 22620, 0, 1695, 9501, 109.66, 50, 0x0000000000000000
2026/09/12 02:12:47.990, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:47.990, 3, 14884, 92, 1620, 9501, 278.69, 74, 0x0000000000000004
2026/09/12 02:12:47.990, 4, 1, 0, 210, 405, 24.29, 36, 0x0000000000000001
2026/09/12 02:12:47.990, 5, 1, 0, 210, 405, 22.34, 35, 0x0000000000000001
2026/09/12 02:12:48.491, 0, 1, 0, 210, 405, 22.05, 35, 0x0000000000000001
2026/09/12 02:12:48.491, 1, 22620, 0, 1695, 9501, 109.66, 50, 0x0000000000000000
2026/09/12 02:12:48.491, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:48.491, 3, 15126, 70, 1875, 9501, 277.54, 74, 0x0000000000000004
2026/09/12 02:12:48.492, 4, 1, 0, 210, 405, 24.29, 36, 0x0000000000000001
2026/09/12 02:12:48.492, 5, 1, 0, 210, 405, 22.34, 35, 0x0000000000000001
2026/09/12 02:12:48.992, 0, 1, 0, 210, 405, 22.15, 35, 0x0000000000000001
2026/09/12 02:12:48.992, 1, 22620, 0, 1695, 9501, 109.43, 50, 0x0000000000000000
2026/09/12 02:12:48.993, 2, 1, 0, 210, 405, 21.45, 35, 0x0000000000000001
2026/09/12 02:12:48.993, 3, 15176, 96, 1605, 9501, 268.02, 76, 0x0000000000000020
2026/09/12 02:12:48.993, 4, 1, 0, 210, 405, 24.31, 36, 0x0000000000000001
2026/09/12 02:12:48.993, 5, 1, 0, 210, 405, 22.41, 35, 0x0000000000000001
2026/09/12 02:12:49.493, 0, 1, 0, 210, 405, 22.15, 35, 0x0000000000000001
2026/09/12 02:12:49.494, 1, 22620, 0, 1695, 9501, 109.43, 50, 0x0000000000000000
2026/09/12 02:12:49.494, 2, 1, 0, 210, 405, 21.45, 35, 0x0000000000000001
2026/09/12 02:12:49.494, 3, 15176, 96, 1530, 9501, 267.73, 74, 0x0000000000000004
2026/09/12 02:12:49.494, 4, 1, 0, 210, 405, 24.31, 36, 0x0000000000000001
2026/09/12 02:12:49.494, 5, 1, 0, 210, 405, 22.41, 35, 0x0000000000000001
2026/09/12 02:12:49.995, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:12:49.995, 1, 22620, 0, 1695, 9501, 109.41, 50, 0x0000000000000000
2026/09/12 02:12:49.995, 2, 1, 0, 210, 405, 21.52, 35, 0x0000000000000001
2026/09/12 02:12:49.995, 3, 15176, 96, 1575, 9501, 277.68, 74, 0x0000000000000020
2026/09/12 02:12:49.996, 4, 1, 0, 210, 405, 24.33, 36, 0x0000000000000001
2026/09/12 02:12:49.996, 5, 1, 0, 210, 405, 22.29, 35, 0x0000000000000001
2026/09/12 02:12:50.496, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:12:50.496, 1, 22620, 0, 1695, 9501, 109.41, 50, 0x0000000000000000
2026/09/12 02:12:50.497, 2, 1, 0, 210, 405, 21.52, 35, 0x0000000000000001
2026/09/12 02:12:50.497, 3, 15176, 96, 1560, 9501, 278.61, 74, 0x0000000000000004
2026/09/12 02:12:50.497, 4, 1, 0, 210, 405, 24.33, 36, 0x0000000000000001
2026/09/12 02:12:50.497, 5, 1, 0, 210, 405, 22.29, 35, 0x0000000000000001
2026/09/12 02:12:50.998, 0, 1, 0, 210, 405, 21.96, 35, 0x0000000000000001
2026/09/12 02:12:50.998, 1, 22620, 0, 1695, 9501, 109.32, 49, 0x0000000000000000
2026/09/12 02:12:50.998, 2, 1, 0, 210, 405, 21.21, 35, 0x0000000000000001
2026/09/12 02:12:50.998, 3, 15176, 96, 1575, 9501, 279.76, 74, 0x0000000000000024
2026/09/12 02:12:50.998, 4, 1, 0, 210, 405, 24.39, 36, 0x0000000000000001
2026/09/12 02:12:50.998, 5, 1, 0, 210, 405, 22.36, 35, 0x0000000000000001
2026/09/12 02:12:51.499, 0, 1, 0, 210, 405, 23.22, 35, 0x0000000000000001
2026/09/12 02:12:51.510, 1, 22620, 0, 1695, 9501, 113.83, 50, 0x0000000000000000
2026/09/12 02:12:51.510, 2, 1, 0, 210, 405, 22.28, 35, 0x0000000000000001
2026/09/12 02:12:51.510, 3, 15176, 96, 1560, 9501, 279.08, 74, 0x0000000000000004
2026/09/12 02:12:51.511, 4, 1, 0, 210, 405, 25.87, 36, 0x0000000000000001
2026/09/12 02:12:51.511, 5, 1, 0, 210, 405, 23.63, 36, 0x0000000000000001
2026/09/12 02:12:52.011, 0, 1, 0, 210, 405, 28.22, 35, 0x0000000000000001
2026/09/12 02:12:52.023, 1, 22620, 0, 1695, 9501, 115.89, 50, 0x0000000000000000
2026/09/12 02:12:52.023, 2, 1, 0, 210, 405, 26.27, 36, 0x0000000000000001
2026/09/12 02:12:52.023, 3, 14876, 0, 1905, 9501, 237.14, 71, 0x0000000000000000
2026/09/12 02:12:52.023, 4, 1, 0, 210, 405, 29.81, 36, 0x0000000000000001
2026/09/12 02:12:52.024, 5, 1, 0, 210, 405, 26.57, 36, 0x0000000000000001
2026/09/12 02:12:52.525, 0, 1, 0, 210, 405, 33.80, 36, 0x0000000000000001
2026/09/12 02:12:52.526, 1, 22620, 0, 1695, 9501, 115.89, 50, 0x0000000000000000
2026/09/12 02:12:52.526, 2, 1, 0, 210, 405, 30.13, 36, 0x0000000000000001
2026/09/12 02:12:52.526, 3, 344, 100, 1905, 9501, 190.82, 70, 0x0000000000000000
2026/09/12 02:12:52.526, 4, 1, 0, 210, 405, 33.84, 37, 0x0000000000000001
2026/09/12 02:12:52.526, 5, 1, 0, 210, 405, 29.61, 36, 0x0000000000000001
2026/09/12 02:12:53.027, 0, 1, 0, 210, 405, 33.69, 36, 0x0000000000000001
2026/09/12 02:12:53.027, 1, 22620, 85, 1620, 9501, 146.96, 55, 0x0000000000000004
2026/09/12 02:12:53.027, 2, 1, 0, 210, 405, 29.99, 36, 0x0000000000000001
2026/09/12 02:12:53.027, 3, 14160, 46, 1905, 9501, 178.40, 69, 0x0000000000000000
2026/09/12 02:12:53.028, 4, 1, 0, 210, 405, 33.69, 37, 0x0000000000000001
2026/09/12 02:12:53.028, 5, 1, 0, 210, 405, 29.52, 36, 0x0000000000000001
2026/09/12 02:12:53.528, 0, 1, 0, 210, 405, 33.69, 36, 0x0000000000000001
2026/09/12 02:12:53.529, 1, 22620, 79, 1800, 9501, 188.96, 56, 0x0000000000000004
2026/09/12 02:12:53.529, 2, 1, 0, 210, 405, 30.01, 36, 0x0000000000000001
2026/09/12 02:12:53.529, 3, 14160, 39, 1905, 9501, 177.77, 68, 0x0000000000000000
2026/09/12 02:12:53.529, 4, 1, 0, 210, 405, 33.68, 37, 0x0000000000000001
2026/09/12 02:12:53.529, 5, 1, 0, 210, 405, 29.43, 36, 0x0000000000000001
2026/09/12 02:12:54.030, 0, 1, 0, 210, 405, 33.69, 36, 0x0000000000000001
2026/09/12 02:12:54.030, 1, 22620, 87, 1785, 9501, 272.74, 58, 0x0000000000000004
2026/09/12 02:12:54.030, 2, 1, 0, 210, 405, 30.01, 36, 0x0000000000000001
2026/09/12 02:12:54.030, 3, 14160, 49, 1920, 9501, 173.31, 68, 0x0000000000000024
2026/09/12 02:12:54.031, 4, 1, 0, 210, 405, 33.68, 37, 0x0000000000000001
2026/09/12 02:12:54.031, 5, 1, 0, 210, 405, 29.43, 36, 0x0000000000000001
2026/09/12 02:12:54.531, 0, 1, 0, 210, 405, 23.30, 36, 0x0000000000000001
2026/09/12 02:12:54.531, 1, 22732, 100, 1635, 9501, 277.82, 59, 0x0000000000000004
2026/09/12 02:12:54.532, 2, 1, 0, 210, 405, 22.69, 36, 0x0000000000000001
2026/09/12 02:12:54.532, 3, 14160, 33, 1920, 9501, 172.25, 67, 0x0000000000000000
2026/09/12 02:12:54.533, 4, 1, 0, 210, 405, 25.30, 37, 0x0000000000000001
2026/09/12 02:12:54.533, 5, 1, 0, 210, 405, 23.16, 36, 0x0000000000000001
2026/09/12 02:12:55.033, 0, 1, 0, 210, 405, 23.30, 36, 0x0000000000000001
2026/09/12 02:12:55.034, 1, 22732, 100, 1635, 9501, 278.62, 59, 0x0000000000000004
2026/09/12 02:12:55.034, 2, 1, 0, 210, 405, 22.69, 36, 0x0000000000000001
2026/09/12 02:12:55.034, 3, 14160, 49, 1920, 9501, 171.57, 67, 0x0000000000000000
2026/09/12 02:12:55.034, 4, 1, 0, 210, 405, 25.30, 37, 0x0000000000000001
2026/09/12 02:12:55.034, 5, 1, 0, 210, 405, 23.16, 36, 0x0000000000000001
2026/09/12 02:12:55.534, 0, 1, 0, 210, 405, 22.15, 35, 0x0000000000000001
2026/09/12 02:12:55.535, 1, 22732, 100, 1650, 9501, 278.83, 60, 0x0000000000000004
2026/09/12 02:12:55.535, 2, 1, 0, 210, 405, 21.56, 35, 0x0000000000000001
2026/09/12 02:12:55.535, 3, 14160, 36, 1920, 9501, 171.23, 67, 0x0000000000000000
2026/09/12 02:12:55.535, 4, 1, 0, 210, 405, 24.47, 36, 0x0000000000000004
2026/09/12 02:12:55.536, 5, 1, 0, 210, 405, 22.57, 35, 0x0000000000000001
2026/09/12 02:12:56.036, 0, 1, 0, 210, 405, 22.15, 35, 0x0000000000000001
2026/09/12 02:12:56.036, 1, 22732, 100, 1635, 9501, 277.36, 60, 0x0000000000000004
2026/09/12 02:12:56.037, 2, 1, 0, 210, 405, 21.56, 35, 0x0000000000000001
2026/09/12 02:12:56.037, 3, 14160, 31, 1920, 9501, 170.97, 67, 0x0000000000000000
2026/09/12 02:12:56.037, 4, 1, 0, 210, 405, 24.47, 36, 0x0000000000000004
2026/09/12 02:12:56.037, 5, 1, 0, 210, 405, 22.57, 35, 0x0000000000000001
2026/09/12 02:12:56.537, 0, 1, 0, 210, 405, 21.96, 35, 0x0000000000000001
2026/09/12 02:12:56.538, 1, 22732, 100, 1635, 9501, 279.81, 60, 0x0000000000000004
2026/09/12 02:12:56.538, 2, 1, 0, 210, 405, 21.24, 35, 0x0000000000000001
2026/09/12 02:12:56.538, 3, 14160, 39, 1920, 9501, 170.77, 66, 0x0000000000000000
2026/09/12 02:12:56.538, 4, 1, 0, 210, 405, 24.19, 36, 0x0000000000000004
2026/09/12 02:12:56.539, 5, 1, 0, 210, 405, 22.48, 35, 0x0000000000000001
2026/09/12 02:12:57.039, 0, 1, 0, 210, 405, 21.96, 35, 0x0000000000000001
2026/09/12 02:12:57.039, 1, 22732, 100, 1635, 9501, 277.79, 60, 0x0000000000000004
2026/09/12 02:12:57.040, 2, 1, 0, 210, 405, 21.24, 35, 0x0000000000000001
2026/09/12 02:12:57.040, 3, 14160, 55, 1920, 9501, 170.59, 66, 0x0000000000000000
2026/09/12 02:12:57.040, 4, 1, 0, 210, 405, 24.19, 36, 0x0000000000000004
2026/09/12 02:12:57.040, 5, 1, 0, 210, 405, 22.48, 35, 0x0000000000000001
2026/09/12 02:12:57.540, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:12:57.541, 1, 22732, 100, 1650, 9501, 277.96, 61, 0x0000000000000004
2026/09/12 02:12:57.541, 2, 1, 0, 210, 405, 21.32, 35, 0x0000000000000001
2026/09/12 02:12:57.541, 3, 14180, 35, 1920, 9501, 170.35, 66, 0x0000000000000000
2026/09/12 02:12:57.541, 4, 1, 0, 210, 405, 24.22, 36, 0x0000000000000001
2026/09/12 02:12:57.541, 5, 1, 0, 210, 405, 22.48, 35, 0x0000000000000001
2026/09/12 02:12:58.042, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:12:58.042, 1, 22732, 100, 1635, 9501, 277.56, 61, 0x0000000000000004
2026/09/12 02:12:58.042, 2, 1, 0, 210, 405, 21.32, 35, 0x0000000000000001
2026/09/12 02:12:58.043, 3, 14180, 0, 1920, 9501, 169.78, 66, 0x0000000000000000
2026/09/12 02:12:58.043, 4, 1, 0, 210, 405, 24.22, 36, 0x0000000000000001
2026/09/12 02:12:58.043, 5, 1, 0, 210, 405, 22.48, 35, 0x0000000000000001
2026/09/12 02:12:58.543, 0, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:58.544, 1, 22732, 100, 1650, 9501, 277.09, 61, 0x0000000000000004
2026/09/12 02:12:58.544, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:58.544, 3, 14236, 87, 1725, 9501, 199.10, 70, 0x0000000000000004
2026/09/12 02:12:58.544, 4, 1, 0, 210, 405, 24.55, 36, 0x0000000000000004
2026/09/12 02:12:58.544, 5, 1, 0, 210, 405, 22.64, 35, 0x0000000000000001
2026/09/12 02:12:59.045, 0, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:12:59.045, 1, 22732, 95, 1635, 9501, 275.88, 61, 0x0000000000000004
2026/09/12 02:12:59.045, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:12:59.046, 3, 14242, 66, 1710, 9501, 250.10, 71, 0x0000000000000004
2026/09/12 02:12:59.046, 4, 1, 0, 210, 405, 24.55, 36, 0x0000000000000004
2026/09/12 02:12:59.046, 5, 1, 0, 210, 405, 22.64, 35, 0x0000000000000001
2026/09/12 02:12:59.546, 0, 1, 0, 210, 405, 22.07, 35, 0x0000000000000001
2026/09/12 02:12:59.547, 1, 22732, 100, 1650, 9501, 277.00, 61, 0x0000000000000004
2026/09/12 02:12:59.547, 2, 1, 0, 210, 405, 21.28, 35, 0x0000000000000001
2026/09/12 02:12:59.547, 3, 14246, 84, 1560, 9501, 280.70, 72, 0x0000000000000004
2026/09/12 02:12:59.547, 4, 1, 0, 210, 405, 24.38, 36, 0x0000000000000004
2026/09/12 02:12:59.547, 5, 1, 0, 210, 405, 22.49, 35, 0x0000000000000001
2026/09/12 02:13:00.048, 0, 1, 0, 210, 405, 22.07, 35, 0x0000000000000001
2026/09/12 02:13:00.048, 1, 22732, 100, 1650, 9501, 281.75, 61, 0x0000000000000004
2026/09/12 02:13:00.050, 2, 1, 0, 210, 405, 21.28, 35, 0x0000000000000001
2026/09/12 02:13:00.051, 3, 14246, 72, 1680, 9501, 276.98, 71, 0x0000000000000004
2026/09/12 02:13:00.051, 4, 1, 0, 210, 405, 24.38, 36, 0x0000000000000004
2026/09/12 02:13:00.051, 5, 1, 0, 210, 405, 22.49, 35, 0x0000000000000001
2026/09/12 02:13:00.551, 0, 1, 0, 210, 405, 22.10, 35, 0x0000000000000001
2026/09/12 02:13:00.552, 1, 22732, 100, 1650, 9501, 279.12, 62, 0x0000000000000004
2026/09/12 02:13:00.552, 2, 1, 0, 210, 405, 21.36, 35, 0x0000000000000001
2026/09/12 02:13:00.552, 3, 14246, 86, 1695, 9501, 280.20, 71, 0x0000000000000004
2026/09/12 02:13:00.552, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:13:00.552, 5, 1, 0, 210, 405, 22.33, 35, 0x0000000000000001
2026/09/12 02:13:01.053, 0, 1, 0, 210, 405, 22.10, 35, 0x0000000000000001
2026/09/12 02:13:01.053, 1, 22732, 100, 1635, 9501, 279.64, 62, 0x0000000000000004
2026/09/12 02:13:01.053, 2, 1, 0, 210, 405, 21.36, 35, 0x0000000000000001
2026/09/12 02:13:01.053, 3, 14246, 86, 1785, 9501, 278.92, 72, 0x0000000000000004
2026/09/12 02:13:01.054, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:13:01.054, 5, 1, 0, 210, 405, 22.33, 35, 0x0000000000000001
2026/09/12 02:13:01.554, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:01.554, 1, 22732, 100, 1635, 9501, 275.73, 62, 0x0000000000000004
2026/09/12 02:13:01.555, 2, 1, 0, 210, 405, 21.43, 35, 0x0000000000000001
2026/09/12 02:13:01.555, 3, 14246, 87, 1830, 9501, 278.94, 72, 0x0000000000000004
2026/09/12 02:13:01.555, 4, 1, 0, 210, 405, 24.65, 36, 0x0000000000000004
2026/09/12 02:13:01.555, 5, 1, 0, 210, 405, 22.30, 35, 0x0000000000000001
2026/09/12 02:13:02.055, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:02.056, 1, 22732, 100, 1620, 9501, 276.07, 62, 0x0000000000000004
2026/09/12 02:13:02.056, 2, 1, 0, 210, 405, 21.43, 35, 0x0000000000000001
2026/09/12 02:13:02.056, 3, 14246, 92, 1680, 9501, 279.31, 72, 0x0000000000000004
2026/09/12 02:13:02.056, 4, 1, 0, 210, 405, 24.65, 36, 0x0000000000000004
2026/09/12 02:13:02.056, 5, 1, 0, 210, 405, 22.30, 35, 0x0000000000000001
2026/09/12 02:13:02.557, 0, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:02.557, 1, 22732, 100, 1650, 9501, 279.27, 62, 0x0000000000000004
2026/09/12 02:13:02.557, 2, 1, 0, 210, 405, 21.21, 35, 0x0000000000000001
2026/09/12 02:13:02.557, 3, 14246, 85, 1500, 9501, 278.25, 72, 0x0000000000000004
2026/09/12 02:13:02.558, 4, 1, 0, 210, 405, 24.42, 36, 0x0000000000000004
2026/09/12 02:13:02.558, 5, 1, 0, 210, 405, 22.19, 35, 0x0000000000000001
2026/09/12 02:13:03.058, 0, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:03.058, 1, 22732, 100, 1635, 9501, 278.07, 62, 0x0000000000000004
2026/09/12 02:13:03.059, 2, 1, 0, 210, 405, 21.21, 35, 0x0000000000000001
2026/09/12 02:13:03.059, 3, 14246, 87, 1695, 9501, 278.46, 72, 0x0000000000000004
2026/09/12 02:13:03.059, 4, 1, 0, 210, 405, 24.42, 36, 0x0000000000000004
2026/09/12 02:13:03.059, 5, 1, 0, 210, 405, 22.19, 35, 0x0000000000000001
2026/09/12 02:13:03.560, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:03.560, 1, 22732, 100, 1635, 9501, 276.37, 62, 0x0000000000000004
2026/09/12 02:13:03.560, 2, 1, 0, 210, 405, 21.11, 35, 0x0000000000000001
2026/09/12 02:13:03.560, 3, 14246, 88, 1665, 9501, 279.06, 72, 0x0000000000000004
2026/09/12 02:13:03.560, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:13:03.561, 5, 1, 0, 210, 405, 22.20, 35, 0x0000000000000001
2026/09/12 02:13:04.061, 0, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:04.061, 1, 22732, 100, 1650, 9501, 276.69, 63, 0x0000000000000004
2026/09/12 02:13:04.061, 2, 1, 0, 210, 405, 21.11, 35, 0x0000000000000001
2026/09/12 02:13:04.062, 3, 14246, 88, 1710, 9501, 278.75, 72, 0x0000000000000004
2026/09/12 02:13:04.062, 4, 1, 0, 210, 405, 24.41, 36, 0x0000000000000001
2026/09/12 02:13:04.062, 5, 1, 0, 210, 405, 22.20, 35, 0x0000000000000001
2026/09/12 02:13:04.562, 0, 1, 0, 210, 405, 22.12, 35, 0x0000000000000001
2026/09/12 02:13:04.562, 1, 22732, 100, 1650, 9501, 279.47, 63, 0x0000000000000004
2026/09/12 02:13:04.563, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:04.563, 3, 14246, 86, 1695, 9501, 278.84, 72, 0x0000000000000004
2026/09/12 02:13:04.563, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:04.563, 5, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:13:05.063, 0, 1, 0, 210, 405, 22.12, 35, 0x0000000000000001
2026/09/12 02:13:05.064, 1, 22732, 100, 1605, 9501, 279.52, 63, 0x0000000000000004
2026/09/12 02:13:05.064, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:05.064, 3, 14246, 91, 1710, 9501, 279.24, 73, 0x0000000000000004
2026/09/12 02:13:05.064, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:05.064, 5, 1, 0, 210, 405, 22.18, 35, 0x0000000000000001
2026/09/12 02:13:05.565, 0, 1, 0, 210, 405, 21.94, 35, 0x0000000000000001
2026/09/12 02:13:05.565, 1, 22732, 95, 1635, 9501, 277.88, 62, 0x0000000000000004
2026/09/12 02:13:05.565, 2, 1, 0, 210, 405, 21.22, 35, 0x0000000000000001
2026/09/12 02:13:05.565, 3, 14246, 84, 1485, 9501, 279.99, 73, 0x0000000000000004
2026/09/12 02:13:05.566, 4, 1, 0, 210, 405, 24.50, 36, 0x0000000000000004
2026/09/12 02:13:05.566, 5, 1, 0, 210, 405, 22.03, 35, 0x0000000000000001
2026/09/12 02:13:06.066, 0, 1, 0, 210, 405, 21.94, 35, 0x0000000000000001
2026/09/12 02:13:06.067, 1, 22732, 86, 1635, 9501, 278.25, 62, 0x0000000000000004
2026/09/12 02:13:06.067, 2, 1, 0, 210, 405, 21.22, 35, 0x0000000000000001
2026/09/12 02:13:06.067, 3, 14246, 87, 1680, 9501, 278.19, 72, 0x0000000000000004
2026/09/12 02:13:06.067, 4, 1, 0, 210, 405, 24.50, 36, 0x0000000000000004
2026/09/12 02:13:06.067, 5, 1, 0, 210, 405, 22.03, 35, 0x0000000000000001
2026/09/12 02:13:06.568, 0, 1, 0, 210, 405, 21.94, 35, 0x0000000000000001
